"","survey.number","Deployment_ID","Start_long","Start_lat","End_long","End_lat","Depth","region","Acanthogorgia.sp","Acanthogorgiidae","Calcigorgia.sp","Antipatharia","Coral","Gorgonacea","Isididae","Paragorgia.sp","Alaskagorgia.aleutiana","Muriceides.sp","Plexauridae","Swiftia.sp","Arthrogorgia.sp","Fanellia.sp","Plumarella.aleutiana","Plumarella.sp","Primnoa.pacifica","Primnoidae","Thouarella.sp","Stylasteridae","Halipteris.sp","Pennatulacean","Ptilosarcus.gurneyi","Calcarea","Demosponge","Hexactinellid","Porifera","Bathy","Bcurrent","Btemp","Color","Slope","Tmax","RockCobble"
"419",7,"Data.7.D20140902-T220310",-168.32467,55.408165,-168.3222733,55.40639333,753.3387097,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.352997762932,0.0200263447931798,3.41094106801002,1254.3731098767,9.7344989350608,10.8100362373893,0
"420",7,"Data.7.D20140902-T232535",-168.2903483,55.39959167,-168.2881317,55.397745,575.3315789,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9042518134988,0,0,0,0,0,0,555.359317339004,0.0209903868959063,3.46360000489349,1234.67686078646,5.51145239621603,10.8605662049065,0
"421",7,"Data.7.D20140813-T174122",-168.76575,55.888605,-168.77251,55.89053667,152.648,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.80692457167,0.00729224082738385,3.34731325322895,1010.34425476856,0.643320521141838,55.8245819127564,0
"422",7,"Data.7.D20140903-T004351",-168.1674733,55.35448333,-168.1632,55.355415,687.6935197,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.294961343902,0,0,0,0,0,0,727.420292528616,0.0164248437294749,3.50532669784114,1222.36379585259,10.175828765713,11.6232552410096,0
"423",7,"Data.7.D20140903-T073313",-165.6783883,54.71435,-165.6773617,54.71136,270.5295455,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0157271031481,0,0,0,0,0,0,270.931660957957,0.00660056758907695,3.80126926935317,880.847664464219,0.643182467336075,32.4776308605065,0
"424",7,"Data.7.D20140903-T100239",-165.6018133,54.70301667,-165.6058167,54.70133333,273.9734043,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5657.32156842241,0,0,0,12.1401750395331,0,0,271.186606171624,0.00685320407846083,3.82906648911935,862.866056649482,0.476011913791491,35.3433929826215,0
"425",7,"Data.7.D20140903-T105831",-165.559305,54.69071667,-165.5626833,54.69056833,277.1612903,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.648330866897,0.00756552677883526,3.84827794684976,862.306133207477,0.469856483185905,36.5583328831856,0
"426",7,"Data.7.D20140903-T114555",-165.58788,54.66956167,-165.5912767,54.66902833,297.7666667,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.437717097163,0.00714268377117837,3.83699323959193,877.062889717054,0.394160897629418,32.7175880131117,0
"427",7,"Data.7.D20140903-T125649",-165.5149617,54.59816833,-165.517975,54.59912,167.6168539,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4367895000332,0,0,175.574410357645,0.00832821043380255,4.01714079713133,876.596911821088,1.86587965316541,51.3500380313562,0
"428",7,"Data.7.D20140903-T133829",-165.5657683,54.58241,-165.5681517,54.583665,229.4532609,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.497313029533,0,0,0,0,0,0,246.040109220053,0.00761252531281957,3.92176524137162,887.434441245026,1.53903438893146,44.5082156152818,0
"429",7,"Data.7.D20140904-T070047",-167.7879567,55.28865333,-167.7894017,55.283725,217.2569892,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6496.09039757955,0,0,0,0,0,0,243.889686800889,0.00409176088305774,3.69071046476195,1201.95602875617,0.901276554641694,20.069412119689,0
"430",7,"Data.7.D20140904-T082456",-167.6794733,55.14851167,-167.6828933,55.145775,278.1735632,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470.16707960758,0,0,0,0,0,0,285.620997182245,0.00396560461470967,3.7129729940393,1231.31968842317,1.0566912221978,15.408413536972,0
"431",7,"Data.7.D20140813-T182647",-168.82874,55.85989167,-168.8241333,55.86357833,149.6880952,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286.34809393577,0,0,0,0,0,0,229.836296915047,0.00885244677379364,3.2810758321518,1064.93347136945,0.993532135314585,100.880362202936,0
"432",7,"Data.7.D20140904-T093533",-167.6354967,55.05056,-167.638985,55.05007833,345.5777778,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191.3652714522,0,0,0,0,0,0,347.825309685309,0.00549527232904077,3.66682992581741,1261.88388537059,1.06457461641861,12.2886157834481,0
"433",7,"Data.7.D20140904-T111850",-167.4468583,54.92164833,-167.4490883,54.92145333,394.0268817,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210.19489159629,0,0,0,0,0,0,402.879878807792,0.00410268571656382,3.63942665400549,1392.69826058456,1.07778817334139,9.84104394237525,0
"434",7,"Data.7.D20140904-T121439",-167.4000667,54.91496333,-167.4025217,54.91466,371.1622222,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.462602590087,0,0,0,0,0,0,376.827188339113,0.00428232604153592,3.68411787401578,1390.73775805604,1.07264490526606,10.3800105641137,0
"435",7,"Data.7.D20140904-T132642",-167.448935,54.824295,-167.4456483,54.82470333,504.0715789,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.596591755621,0,0,507.096410028601,0.00477026813590225,3.5155230989897,1405.61261631111,1.01754685789283,7.5731523264442,0
"436",7,"Data.7.D20140904-T151406",-167.1684967,54.85914333,-167.171085,54.85707833,320.6276596,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.1891713737,0,0,0,26.1546058359936,0,0,327.954315517006,0.00548191998298223,3.78185867039643,1277.59077657869,0.675905865990625,10.8175506632259,0
"437",7,"Data.7.D20140904-T165942",-167.1948217,54.661395,-167.1974467,54.66025,452.6684783,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6262985677689,0,0,0,0,0,0,457.243878618862,0.00807792834370227,3.67316221548092,1350.40041229731,0.192362719461282,6.91184564712355,0
"438",7,"Data.7.D20140904-T181708",-167.1151983,54.57624333,-167.119005,54.57512,450.927551,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1351362217029,0,0,0,152.540544886812,0,0,452.935846076853,0.010653472872031,3.65984540342176,1305.05795912377,0.464263428072676,7.01633063910197,0
"439",7,"Data.7.D20140904-T192746",-167.2231417,54.52969,-167.22185,54.52740167,504.6815217,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4139834951611,0,0,513.614491479327,0.0107385440884856,3.54152519448384,1335.7692704248,1.01870470302597,6.0975606693786,0
"440",7,"Data.7.D20140905-T070217",-167.5091617,54.52851667,-167.509545,54.527035,670.1855556,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.553658846392,0.00738227901565032,3.27181732385876,1368.03881589207,0.504379240508016,5.07507182335507,0
"441",7,"Data.7.D20140905-T084032",-167.3993133,54.42291167,-167.3975917,54.42125,663.8966667,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.801656318318,0.011823821007345,3.26648497279828,1259.26795947766,0.954875857820558,4.94358055674281,0
"442",7,"Data.7.D20140813-T190554",-168.802145,55.88382,-168.79895,55.88874333,151.6662338,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.93082840988,0.00847973020846886,3.3252112373104,1023.95688314034,0.730579368805162,70.0659578701754,0
"443",7,"Data.7.D20140905-T102616",-167.15153,54.41688333,-167.1495733,54.41711167,566.2065217,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9575146042622,0,0,560.415513972707,0.00817149327097923,3.4229850904422,1234.50196174074,0.654442923243785,5.99301855893645,0
"444",7,"Data.7.D20140905-T113501",-167.0517,54.440085,-167.0484183,54.440045,513.126087,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.257516052942,0,0,522.374854122177,0.0076589496043157,3.47681389522055,1227.74459019826,0.801474554609182,6.40223982226703,0
"445",7,"Data.7.D20140905-T124925",-167.0229467,54.48886833,-167.0207233,54.48819167,472.0538462,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.284884359986,0,0,482.434477248048,0.00955038256989561,3.58137785645787,1234.68835713243,0.388721090417712,6.94628102831485,0
"446",7,"Data.7.D20140813-T195145",-168.7665933,55.91772667,-168.758985,55.91978,178.1552632,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.17723613661,0,0,269.688875286854,0.00775954877188533,3.33389958599701,1002.59498383734,0.289003512569706,42.4088659359066,0
"447",7,"Data.7.D20140813-T212944",-168.6134683,56.068185,-168.61352,56.065575,659.0356322,"EBS",0,0,0,0,0,0,0,0,0,0,0,18.4045776268014,0,0,0,36.8091552536028,0,36.8091552536028,0,0,0,0,0,0,1582.79367590492,294.473242028822,0,647.554208932801,0.00695091024136582,3.43185644219598,974.016536584741,3.21744388643783,47.4800640702557,0.0302325581395349
"448",7,"Data.7.D20140813-T225300",-168.5488567,56.075565,-168.5501117,56.07324667,528.6261364,"EBS",0,0,0,0,0,0,0,0,0,0,0,78.1086723387279,0,0,0,0,0,0,0,0,0,0,0,89.2670541014033,3447.9399646667,278.959544066885,133.900581152105,539.16297425406,0.00706290348104246,3.51318403991141,972.845473743705,3.63347204993163,35.006687590119,0.0206422018348624
"449",7,"Data.7.D20140814-T000458",-168.6075033,56.09589667,-168.6103033,56.0944,524.3454545,"EBS",0,0,0,0,0,0,0,0,0,0,0,2277.4438952714,0,0,0,437.969979859885,0,125.134279959967,0,0,0,0,0,0,1001.07423967974,175.187991943954,0,532.255068150217,0.00655492969740737,3.45384433914901,973.880809000951,2.76185660507264,46.6016155763613,0
"450",7,"Data.7.D20140811-T231923",-166.9531633,54.41020667,-166.9471567,54.41228,550.8022989,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.1386277179976,0,0,554.029112540086,0.00595572397210611,3.42319716093161,1200.49000618766,1.16837179741225,6.37054288157965,0
"451",7,"Data.7.D20140814-T011701",-168.6304317,56.14768,-168.63813,56.14589,394.0294872,"EBS",0,0,0,0,0,0,0,0,0,0,0,229.571338231411,0,0,0,27.3299212180251,0,0,0,0,0,0,0,0,131.183621846521,10.93196848721,0,401.376771449782,0.00512169722030431,3.4840466405266,932.934609478422,1.32267891356457,37.9674658752065,0
"452",7,"Data.7.D20140814-T022007",-168.73668,56.1663,-168.7460833,56.166125,327.1405405,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3472110954425,0,0,0,0,0,0,0,0,11673.2750801631,0,0,325.974372417234,0.00477432808568637,3.44980623140281,905.857768578977,3.86522725775307,34.9600884446166,0
"453",7,"Data.7.D20140814-T150627",-168.05543,56.01515667,-168.054245,56.01871,138.5571429,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.281340344242,0.00535282471669842,3.84521747576177,890.016798776591,0.149368568621071,46.8160044868381,0
"454",7,"Data.7.D20140814-T081238",-168.1965883,56.10744167,-168.19534,56.11251,148.9943182,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.270938991131,0.00550747982634033,3.79366535334979,890.564560078646,0.155212193665124,47.4931310969865,0
"455",7,"Data.7.D20140814-T170847",-168.11928,56.15370167,-168.1134417,56.15869833,143.3282353,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.560083180524,0.00461562769116858,3.8464192698913,872.738756052248,0.136515778846548,43.391285494591,0
"456",7,"Data.7.D20140814-T182727",-168.1832467,56.13550167,-168.1806283,56.133735,147.4970149,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.402766761807,0.00499994229208945,3.79719478960664,881.047858161566,0.141721161945648,46.3488206972835,0
"457",7,"Data.7.D20140814-T195439",-168.4597317,56.10450333,-168.4621533,56.10357167,308.6873563,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.349618491898,0,0,299.392326187505,0.00640849748509227,3.61439171319763,945.071539288663,1.61767587001403,39.180814839997,0
"458",7,"Data.7.D20140814-T204907",-168.48534,56.15241167,-168.4912833,56.15503833,251.6918605,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384.26875374939,0,0,248.013254896812,0.00629024942820222,3.59850164799209,912.71519376499,0.843877871409943,44.2067029673889,0
"459",7,"Data.7.D20140814-T213818",-168.52262,56.19403333,-168.5289383,56.19605333,206.4289474,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.61817338368,8.5730353676583,0,209.666421210746,0.00544926299365129,3.61104245957987,872.42897564052,0.691951461820274,39.4428494764035,0
"460",7,"Data.7.D20140814-T223345",-168.4386867,56.23319167,-168.4453683,56.23475333,174.0840909,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.917661227873,13.3667234987356,0,179.286691472609,0.00535415851978135,3.65850919475406,852.799560133533,0.184173078359367,43.3105992354666,0
"461",7,"Data.7.D20140812-T004717",-166.8766133,54.41623667,-166.871835,54.42055833,549.6623188,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.664529979597,10.3322649897985,0,555.812117889229,0.00581177855699791,3.42175354789124,1193.33305398446,0.723675542215856,6.92466464429173,0
"462",7,"Data.7.D20140814-T233532",-168.61932,56.207045,-168.6278317,56.20585333,211.694382,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.642976273916,0,5.37921118921883,0,0,0,0,0,0,118.342646162814,16.1376335676565,0,210.347147298146,0.00478250377297732,3.57478914854095,860.309082572664,0.552530587132556,41.7305674374199,0
"463",7,"Data.7.D20140815-T003837",-168.8144483,56.18692167,-168.822505,56.187255,215.0827586,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296.0653223483,0,0,0,0,0,0,0,19.8377345257393,819.959693730558,26.4503127009857,0,218.111312600291,0.0039651698007915,3.46474733386132,891.882832602867,0.965758402544217,43.5147277456699,0.0385925085130533
"464",7,"Data.7.D20140815-T012811",-168.7864033,56.13829167,-168.79209,56.13900833,531.7235955,"EBS",0,0,0,0,0,0,0,0,0,0,7.7026451241417,1663.77134681461,0,0,0,15.4052902482834,0,7.7026451241417,0,0,0,0,0,15.4052902482834,893.506834400437,123.242321986267,0,536.050233493355,0.00528359529351265,3.35237058468636,936.856522942945,1.46067518144429,34.5578576965194,0.0202020202020202
"465",7,"Data.7.D20140815-T023636",-168.8166567,56.08460833,-168.8196017,56.08556833,713.8842697,"EBS",0,0,0,0,0,0,0,0,0,0,0,16.7154378240058,0,0,0,0,0,0,0,0,0,0,0,0,250.731567360086,50.1463134720173,0,714.74416118644,0.00584905860932577,3.20867033180005,954.827658142908,1.34764201631048,27.6035278357979,0
"466",7,"Data.7.D20140815-T150319",-168.6548217,56.48728833,-168.66226,56.48565,110.2488095,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.744622948167,0.0063908564023595,3.40884752705379,818.309462679643,0.12249087494453,55.4886262568433,0
"467",7,"Data.7.D20140815-T153853",-168.6992167,56.45955167,-168.7068017,56.45972667,112.3556818,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.99946590539,0.0054332785258542,3.45358826271327,822.946625066689,0.0833093708478764,56.2299009324307,0
"468",7,"Data.7.D20140815-T172328",-169.0252817,56.30945333,-169.034275,56.31028667,135.5185185,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.733549776764,0.00402762305293782,3.65044359716167,861.491918837579,0.119787006839629,58.9499694531496,0
"469",7,"Data.7.D20140815-T180810",-169.085495,56.26782167,-169.09395,56.26892333,140.5202247,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.030692291432,0.00401257075062556,3.56031678647249,874.49401975914,0.00709758718814103,61.899169420083,0
"470",7,"Data.7.D20140815-T191503",-169.1356867,56.17533167,-169.140995,56.17611333,550.3166667,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.56233213045,0.00550370574157245,3.28982170138154,910.949168088953,10.8207772567211,33.3395669990832,0
"471",7,"Data.7.D20140815-T202603",-169.2192467,56.21803,-169.220765,56.22137833,279.1844444,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.123934660148,0,0,263.38933495745,0.0051257013641546,3.42708443577329,877.294156937268,3.44549850477195,36.3155228053142,0
"472",7,"Data.7.D20140812-T021756",-166.7718883,54.42666,-166.7652033,54.43021833,542.3658537,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6503350481887,18.5501116827296,0,550.594586711561,0.00532563709601173,3.43137889255001,1129.13915289146,1.07148327973558,7.25771225539041,0
"473",7,"Data.7.D20140815-T212318",-169.324295,56.19436833,-169.3239717,56.19013333,532.6902439,"EBS",0,0,0,0,0,0,0,0,0,0,0,7.64253611485547,0,0,0,0,0,0,0,0,7.64253611485547,0,0,0,91.7104333782656,0,0,544.906743092978,0.00605054203877897,3.32979021576175,887.208878779186,2.72896740223686,21.7558443316208,0
"474",7,"Data.7.D20140815-T232855",-169.3601483,56.202935,-169.3664067,56.19874833,519.8738636,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8997347627477,0,0,0,0,0,0,543.026985398314,0.00657551438086866,3.35918716078767,880.113543944495,2.78762518453517,19.5809319048212,0
"475",7,"Data.7.D20140816-T004525",-169.3833233,56.209085,-169.3892433,56.205205,498.0809524,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0363674904096,0,0,0,0,0,0,507.937835764343,0.00671927746996699,3.3981332579527,869.287483803482,0.946206693343151,19.4183018254842,0
"476",7,"Data.7.D20140816-T020006",-169.3829033,56.22196667,-169.3924267,56.21658833,446.3788235,"EBS",0,0,0,0,0,0,3.31565505909098,0,0,0,0,49.7348258863648,0,0,0,3.31565505909098,0,0,0,0,0,0,0,0,62.9974461227287,43.1035157681828,0,483.597343586871,0.00657903320686009,3.42226129551473,866.815151891208,2.66882006132911,21.0933939430187,0.0386740331491713
"477",7,"Data.7.D20140816-T032328",-169.4278417,56.231025,-169.4374717,56.226575,435.0920455,"EBS",0,0,0,0,0,0,14.8309526518315,0,0,0,0,41.5266674251281,0,0,0,14.8309526518315,0,0,0,0,2.96619053036629,0,0,53.3914295465933,1225.03668904128,394.503340538717,2.96619053036629,461.489541035364,0.00661959126024282,3.45911141417248,862.771930529779,2.89375273075552,19.3141026233419,0.661748013620885
"478",7,"Data.7.D20140816-T044406",-169.4422683,56.21021167,-169.4507917,56.20812667,502.4137931,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.854895572343,0,0,0,6.17338912758368,0,0,509.125471624978,0.00691016534168174,3.42960347149437,861.106049647221,1.13423609510631,17.1408267412867,0
"479",7,"Data.7.D20140816-T153223",-169.8073667,56.439605,-169.80953,56.437175,90.61511628,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.455829557609,0,0,0,0,0,0,91.7420644250652,0.002674900110164,3.81670523777057,782.625772345707,0.100674639549986,37.5920086791656,0
"480",7,"Data.7.D20140816-T161119",-169.796205,56.42769333,-169.8021583,56.42613333,92.45348837,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9251211986153,0,0,0,0,0,0,94.4240502475113,0.0031024747023572,3.80864745209712,782.925122339292,0.139427432548535,37.9996198318487,0
"481",7,"Data.7.D20140816-T164459",-169.83981,56.42474,-169.8458167,56.42586,93.23647059,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6741008851223,0.00274278775710616,3.77040415448301,774.945991782572,0.0914018486567853,36.3841532013655,0
"482",7,"Data.7.D20140816-T174636",-169.9700417,56.34659167,-169.9689483,56.34480333,105.0253165,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.064540891863,0.00358453462728293,3.6677709749483,759.195032708454,0.0138916801234007,30.3926071412195,0
"483",7,"Data.7.D20140812-T040845",-166.955115,54.52717,-166.95089,54.528055,450.5776119,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4508727640206,0,0,461.058389988657,0.00956254802378379,3.64981330378609,1221.62237512813,0.595729251300126,7.65104947573433,0
"484",7,"Data.7.D20140816-T183515",-169.863755,56.35617333,-169.8684617,56.35612667,105.0218391,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.799064688336,0.00385500552578938,3.7425446831326,765.402022362338,0.0817079359213354,31.4526047622581,0
"485",7,"Data.7.D20140816-T192634",-169.7565617,56.35707333,-169.75236,56.36061,115.3172414,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8658124693799,0,0,0,0,0,0,116.446377163423,0.00524052038684167,3.71014858888301,776.172316684703,0.185907016358724,29.1565452264391,0
"486",7,"Data.7.D20140816-T201137",-169.793115,56.30767667,-169.7966133,56.311125,125.6728395,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.398967939108,0.00534015671794921,3.67496315378495,758.962419926543,0.467980948153607,24.1528655742256,0
"487",7,"Data.7.D20140816-T212456",-169.69557,56.30805167,-169.68916,56.31078667,188.4076923,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.107080847909,18.0118978719899,9.00594893599496,182.506111310305,0.00551051409522454,3.67481872500016,773.046824237105,2.9733424038819,22.8944831008306,0.307392996108949
"488",7,"Data.7.D20140816-T222956",-169.5831817,56.30598333,-169.5779183,56.30782333,157.8804554,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62250744576055,0,0,163.901421891043,0.00543193766787267,3.66314696852636,791.725154414477,0.611078543723518,26.9071377894882,0.00594530321046373
"489",7,"Data.7.D20140816-T232231",-169.4509933,56.304935,-169.4417683,56.30696833,181.211236,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61547340233622,0,0,188.690355642121,0.00641661259641053,3.61713504675596,835.731977953063,1.05143404436363,35.4665856199607,0.00931315483119907
"490",7,"Data.7.D20140817-T002839",-169.6026,56.27683833,-169.604725,56.27300833,200.6738095,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.34630416908,0,0,0,0,0,0,0,0,70.5736169302291,0,0,202.808979644007,0.00545796725835083,3.64106512003042,782.256690944364,1.16772454889252,21.3490218103237,0.0786127167630058
"491",7,"Data.7.D20140817-T012219",-169.7179817,56.25588,-169.7124117,56.25147833,260.9176471,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91472769196211,0,0,0,0,0,0,0,0,71.3178215356969,0,0,253.348152590101,0.00649675765121188,3.65072953991358,759.35408096334,1.96338262719521,15.7399201853505,0
"492",7,"Data.7.D20140817-T023517",-169.7490717,56.22039833,-169.7471933,56.2152,260.8034884,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1845392722751,0,0,0,0,0,0,246.985252563172,0.00674334881136803,3.6470951629889,763.445244432603,3.06409334059721,18.9744941040184,0
"493",7,"Data.7.D20140817-T150136",-169.6947483,56.16704833,-169.694045,56.16621,314.215,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.992215806486,0.00830300655867308,3.58728475092256,814.438985291363,1.22416113848803,19.9829045601147,0
"494",7,"Data.7.D20140812-T151016",-168.4178,55.77383833,-168.4096033,55.77704833,137.2488372,"EBS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.95824171255,0,0,0,2.90632353508176,0,0,136.322065163636,0.00918441044280715,3.72170575917272,996.506462974203,0.0270794653937867,45.226829507087,0
"495",7,"Data.7.D20140817-T081527",-169.5837767,56.18167667,-169.5828033,56.177085,398.575,"EBS",0,0,0,0,0,0,0,0,0,0,0,208.211387764416,0,0,0,706.108184592367,0,0,0,0,99.5793593655902,0,0,0,353.054092296183,144.842704531768,0,407.512305058183,0.00801707444912622,3.50975198811999,821.110213141491,1.11820520526173,15.2363358440144,0.10762331838565
"496",7,"Data.7.D20140817-T095509",-169.358835,56.15048667,-169.3633667,56.15042833,760.2433333,"EBS",0,0,0,0,0,0,0,0,0,0,0,124.713183881457,0,0,0,17.8161691259224,0,17.8161691259224,0,0,0,0,0,0,552.301242903594,516.668904651749,17.8161691259224,761.23123338354,0.00924778612351811,3.25156625310386,921.540270654669,3.98840069988806,14.1105027418745,0.00112233445566779
"497",7,"Data.7.D20140817-T111309",-169.3630333,56.14606,-169.365535,56.147815,761.1382022,"EBS",0,0,0,0,0,0,0,0,0,0,0,120.466675530531,0,0,602.333377652656,1239.08580545689,0,0,0,0,0,0,0,0,103.257150454741,17.2095250757902,17.2095250757902,742.061876681599,0.00938822448854767,3.25426431383965,924.172026312227,2.8941912087166,14.0861978849662,0
"498",7,"Data.7.D20140817-T124338",-169.3592,56.09491333,-169.3576533,56.10044,349.2915663,"EBS",0,0,0,0,0,0,6.97813849100989,0,0,0,0,20.9344154730297,0,0,6.97813849100989,41.8688309460594,0,0,0,0,0,0,0,0,160.497185293228,0,0,361.891528078548,0.0105821777557852,3.21784406777579,952.990249704588,6.25643488740216,19.4097855192682,0.279952550415184
